Id,SalePrice
2734,149700.42321957505
2735,131403.5577927499
2736,134047.46747572088
2737,114520.8517066001
2738,147534.9540635267
2739,157473.9295448502
2740,134405.61066829308
2741,148210.61162597555
2742,163098.279657023
2743,154627.54072147646
2744,157593.17593442363
2745,150555.85965305121
2746,129993.18585382272
2747,144144.17734978325
2748,125409.70765675642
2749,127114.88020375354
2750,128405.08395069366
2751,128700.54606845442
2752,190100.6851811471
2753,145775.98264862841
2754,234910.57410051176
2755,136268.93839689414
2756,93742.52822244579
2757,91072.6367338577
2758,102944.3475093217
2759,149968.55445052648
2760,130420.44342224963
2761,139881.52525767818
2762,141111.6689622785
2763,191983.21103225093
2764,152610.26939430524
2765,280219.9691648601
2766,126587.54808948764
2767,94374.9673487429
2768,131260.02095768676
2769,121585.1464066517
2770,149559.94735625616
2771,114217.39983054517
2772,115717.73990794977
2773,174307.2012852947
2774,142315.26915621164
2775,124173.31546952415
2776,150486.2065349401
2777,153658.5011075711
2778,121606.39433986138
2779,129606.98459514986
2780,102264.71065514504
2781,80936.45941148816
2782,103685.46067302463
2783,102436.45388445267
2784,134121.90576044586
2785,139445.62654809272
2786,76690.66545307211
2787,136328.1608357801
2788,81885.8563586228
2789,188364.3042958879
2790,108909.38485948945
2791,123319.40434569656
2792,96737.62797891055
2793,152191.27657465657
2794,104449.8595473597
2795,127115.36256277632
2796,75019.14115160727
2797,214365.84950466768
2798,115388.35306759589
2799,121950.75638235555
2800,77679.8969915392
2801,109885.9013009421
2802,130538.75995288437
2803,186436.63950909377
2804,125058.10130078527
2805,93764.42258795562
2806,85315.24598200047
2807,152636.97299242739
2808,144473.87100588423
2809,134049.32207805183
2810,133201.2649966538
2811,153209.93191424213
2812,157703.333838165
2813,177141.25278190788
2814,176404.4303536077
2815,91365.7440487149
2816,224236.59334920187
2817,145337.8519794831
2818,142081.67923572453
2819,120976.51613936713
2820,137048.92952206178
2821,109507.4611194417
2822,202220.1209270926
2823,364880.1348930148
2824,167287.2897482394
2825,146159.58961898566
2826,132747.19982572863
2827,138413.05352229803
2828,247711.16758826602
2829,233971.6973283857
2830,237281.28750459812
2831,193827.70274057394
2832,256261.32285178502
2833,280933.6152513921
2834,223891.95771331902
2835,223339.30592987817
2836,203532.75435362803
2837,163727.3922903121
2838,157462.24618836713
2839,182053.2787562323
2840,206205.9262491185
2841,211253.41874854537
2842,245241.68408108375
2843,161917.9752890474
2844,176257.10556593692
2845,136047.25664308562
2846,217705.55800364233
2847,210094.76945658683
2848,210344.45355562872
2849,213162.17628825014
2850,298598.94904590625
2851,248460.0540064308
2852,251763.40726539228
2853,252291.63669370743
2854,167270.47820307934
2855,212093.9610595655
2856,205699.41244074478
2857,201260.507805815
2858,210834.07285259885
2859,128427.51006324198
2860,136360.78272881164
2861,136187.58288134224
2862,195205.44455162974
2863,131508.91992851062
2864,244015.53382046102
2865,152943.37296898256
2866,168826.08001713542
2867,107079.59948662555
2868,112439.69237170048
2869,113365.82216478941
2870,133373.9501453589
2871,92315.8813073761
2872,60300.253823877545
2873,99859.57272427656
2874,138457.9414782005
2875,143604.74348483092
2876,180555.00376353285
2877,139056.25990536975
2878,147436.21536997127
2879,136107.31498900594
2880,104854.8376961143
2881,122801.35164702962
2882,144755.89900346444
2883,152758.98268035962
2884,181067.05947298574
2885,156024.6563130206
2886,207699.25748446007
2887,98653.09945562441
2888,134964.44742517077
2889,64915.77832728939
2890,85282.34573562222
2891,137343.31604485426
2892,69804.58496649802
2893,100244.23390424826
2894,75287.30927680283
2895,273336.53295067063
2896,247820.4624387904
2897,204046.18431718883
2898,173526.61274198417
2899,203394.02631128675
2900,158302.3293330553
2901,209431.50834342043
2902,190779.86341056775
2903,310933.48541499686
2904,319382.2195107916
2905,89451.5163477619
2906,216694.29444463778
2907,129532.36421397906
2908,128925.06624819632
2909,177117.06843973364
2910,98100.52673157088
2911,102335.28865667277
2912,144297.01139765355
2913,113332.03959202765
2914,99165.83073112497
2915,107434.92479665336
2916,112885.62854800238
2917,177865.3417285678
2918,118130.52469625373
2919,227309.06614362312
